# Time (s), Martensite Fraction
6.099528000000005168e-01,7.608255543911679464e-02
6.099999999999999867e-01,7.608109817101482708e-02
6.101404000000000272e-01,7.607681805708621514e-02
6.102808000000000677e-01,7.607254157607246103e-02
6.104212000000001082e-01,7.606826872489014235e-02
6.105616000000001486e-01,7.606399950045816816e-02
6.107020000000001891e-01,7.605973389969822307e-02
6.108424000000002296e-01,7.605547191953454522e-02
6.109828000000002701e-01,7.605121355689403728e-02
6.111232000000003106e-01,7.604695880870615543e-02
6.112636000000003511e-01,7.604270767190302038e-02
6.114040000000003916e-01,7.603846014341930637e-02
6.115444000000004321e-01,7.603421622019235215e-02
6.116848000000004726e-01,7.602997589916205001e-02
6.118252000000005131e-01,7.602573917727084574e-02
6.119656000000005536e-01,7.602150605146384965e-02
6.120200000000000085e-01,7.601986640566360531e-02
6.121602000000000432e-01,7.601565378447661114e-02
6.123004000000000779e-01,7.601144472579268729e-02
6.124406000000001127e-01,7.600723922659913256e-02
6.125808000000001474e-01,7.600303728388568825e-02
6.127210000000001822e-01,7.599883889464476017e-02
6.128612000000002169e-01,7.599464405587130766e-02
6.130014000000002516e-01,7.599045276456284359e-02
6.131416000000002864e-01,7.598626501771921227e-02
6.132818000000003211e-01,7.598208081234314459e-02
6.134220000000003559e-01,7.597790014543948089e-02
6.135622000000003906e-01,7.597372301401605910e-02
6.137024000000004254e-01,7.596954941508293757e-02
6.138426000000004601e-01,7.596537934565272820e-02
6.139828000000004948e-01,7.596121280274070742e-02
6.140299999999999647e-01,7.595981048602529206e-02
6.141701999999999995e-01,7.595567939186198547e-02
6.143104000000000342e-01,7.595155176545309583e-02
6.144506000000000689e-01,7.594742760388750735e-02
6.145908000000001037e-01,7.594330690425687980e-02
6.147310000000001384e-01,7.593918966365520440e-02
6.148712000000001732e-01,7.593507587917891488e-02
6.150114000000002079e-01,7.593096554792666542e-02
6.151516000000002427e-01,7.592685866699977471e-02
6.152918000000002774e-01,7.592275523350200395e-02
6.154320000000003121e-01,7.591865524453955683e-02
6.155722000000003469e-01,7.591455869722085747e-02
6.157124000000003816e-01,7.591046558865688354e-02
6.158526000000004164e-01,7.590637591596116618e-02
6.159928000000004511e-01,7.590228967624945700e-02
6.160400000000000320e-01,7.590091438396562307e-02
6.161792000000000380e-01,7.589678949942513242e-02
6.163184000000000440e-01,7.589266811409878244e-02
6.164576000000000500e-01,7.588855022501805880e-02
6.165968000000000560e-01,7.588443582921700070e-02
6.167360000000000619e-01,7.588032492373231186e-02
6.168752000000000679e-01,7.587621750560302747e-02
6.170144000000000739e-01,7.587211357187073624e-02
6.171536000000000799e-01,7.586801311957969141e-02
6.172928000000000859e-01,7.586391614577636666e-02
6.174320000000000919e-01,7.585982264750990023e-02
6.175712000000000979e-01,7.585573262183209486e-02
6.177104000000001038e-01,7.585164606579697377e-02
6.178496000000001098e-01,7.584756297646122469e-02
6.179888000000001158e-01,7.584348335088386683e-02
6.179999999999999938e-01,7.584315512756978350e-02
6.181402000000000285e-01,7.583918167846503966e-02
6.182804000000000633e-01,7.583521151539351912e-02
6.184206000000000980e-01,7.583124463563784001e-02
6.185608000000001327e-01,7.582728103648272988e-02
6.187010000000001675e-01,7.582332071521502570e-02
6.188412000000002022e-01,7.581936366912400693e-02
6.189814000000002370e-01,7.581540989550095144e-02
6.191216000000002717e-01,7.581145939163980163e-02
6.192618000000003065e-01,7.580751215483627625e-02
6.194020000000003412e-01,7.580356818238853656e-02
6.195422000000003759e-01,7.579962747159707526e-02
6.196824000000004107e-01,7.579569001976438347e-02
6.198226000000004454e-01,7.579175582419539481e-02
6.199628000000004802e-01,7.578782488219715230e-02
6.200099999999999500e-01,7.578650185241087023e-02
6.201503999999999905e-01,7.578261658660734312e-02
6.202908000000000310e-01,7.577873450008876244e-02
6.204312000000000715e-01,7.577485559025354256e-02
6.205716000000001120e-01,7.577097985450220730e-02
6.207120000000001525e-01,7.576710729023750091e-02
6.208524000000001930e-01,7.576323789486416604e-02
6.209928000000002335e-01,7.575937166578916582e-02
6.211332000000002740e-01,7.575550860042146173e-02
6.212736000000003145e-01,7.575164869617223573e-02
6.214140000000003550e-01,7.574779195045477920e-02
6.215544000000003955e-01,7.574393836068449293e-02
6.216948000000004360e-01,7.574008792427888714e-02
6.218352000000004765e-01,7.573624063865758149e-02
6.219756000000005169e-01,7.573239650124230504e-02
6.220299999999999718e-01,7.573090750737931920e-02
6.221702000000000066e-01,7.572708045987741610e-02
6.223104000000000413e-01,7.572325653364209153e-02
6.224506000000000761e-01,7.571943572612738205e-02
6.225908000000001108e-01,7.571561803478976671e-02
6.227310000000001455e-01,7.571180345708794501e-02
6.228712000000001803e-01,7.570799199048228179e-02
6.230114000000002150e-01,7.570418363243547333e-02
6.231516000000002498e-01,7.570037838041243639e-02
6.232918000000002845e-01,7.569657623187964202e-02
6.234320000000003192e-01,7.569277718430611479e-02
6.235722000000003540e-01,7.568898123516287768e-02
6.237124000000003887e-01,7.568518838192273002e-02
6.238526000000004235e-01,7.568139862206080259e-02
6.239928000000004582e-01,7.567761195305422461e-02
6.240400000000000391e-01,7.567633747605317929e-02
6.241790000000000393e-01,7.567249644626095062e-02
6.243180000000000396e-01,7.566865859757854196e-02
6.244570000000000398e-01,7.566482392737139406e-02
6.245960000000000401e-01,7.566099243300716815e-02
6.247350000000000403e-01,7.565716411185552381e-02
6.248740000000000405e-01,7.565333896128856317e-02
6.250130000000000408e-01,7.564951697868027569e-02
6.251520000000000410e-01,7.564569816140709335e-02
6.252910000000000412e-01,7.564188250684755754e-02
6.254300000000000415e-01,7.563807001238220806e-02
6.255690000000000417e-01,7.563426067539402720e-02
6.257080000000000419e-01,7.563045449326788461e-02
6.258470000000000422e-01,7.562665146339098143e-02
6.259860000000000424e-01,7.562285158315273925e-02
6.259900000000000464e-01,7.562274223668918882e-02
6.261304000000000869e-01,7.561906202452939318e-02
6.262708000000001274e-01,7.561538476682194698e-02
6.264112000000001679e-01,7.561171046119485872e-02
6.265516000000002084e-01,7.560803910527835736e-02
6.266920000000002489e-01,7.560437069670422616e-02
6.268324000000002894e-01,7.560070523310657986e-02
6.269728000000003298e-01,7.559704271212108750e-02
6.271132000000003703e-01,7.559338313138552756e-02
6.272536000000004108e-01,7.558972648853945486e-02
6.273940000000004513e-01,7.558607278122431161e-02
6.275344000000004918e-01,7.558242200708342740e-02
6.276748000000005323e-01,7.557877416376224122e-02
6.278152000000005728e-01,7.557512924890774642e-02
6.279556000000006133e-01,7.557148726016904572e-02
6.280099999999999572e-01,7.557007655839043103e-02
6.281501999999999919e-01,7.556644652586386179e-02
6.282904000000000266e-01,7.556281940117726137e-02
6.284306000000000614e-01,7.555919518200160390e-02
6.285708000000000961e-01,7.555557386600919578e-02
6.287110000000001309e-01,7.555195545087445286e-02
6.288512000000001656e-01,7.554833993427378935e-02
6.289914000000002003e-01,7.554472731388517381e-02
6.291316000000002351e-01,7.554111758738857318e-02
6.292718000000002698e-01,7.553751075246606383e-02
6.294120000000003046e-01,7.553390680680116542e-02
6.295522000000003393e-01,7.553030574807928499e-02
6.296924000000003740e-01,7.552670757398816104e-02
6.298326000000004088e-01,7.552311228221686434e-02
6.299728000000004435e-01,7.551951987045646408e-02
6.300200000000000244e-01,7.551831076858217529e-02
6.301604000000000649e-01,7.551475370325577696e-02
6.303008000000001054e-01,7.551119946230722135e-02
6.304412000000001459e-01,7.550764804349407999e-02
6.305816000000001864e-01,7.550409944457536771e-02
6.307220000000002269e-01,7.550055366331209772e-02
6.308624000000002674e-01,7.549701069746705961e-02
6.310028000000003079e-01,7.549347054480470831e-02
6.311432000000003484e-01,7.548993320309116406e-02
6.312836000000003889e-01,7.548639867009465654e-02
6.314240000000004294e-01,7.548286694358496973e-02
6.315644000000004699e-01,7.547933802133366399e-02
6.317048000000005104e-01,7.547581190111418703e-02
6.318452000000005508e-01,7.547228858070165192e-02
6.319856000000005913e-01,7.546876805787283704e-02
6.320400000000000462e-01,7.546740440051968868e-02
6.321790000000000465e-01,7.546381663782508742e-02
6.323180000000000467e-01,7.546023178149374733e-02
6.324570000000000469e-01,7.545664982917121844e-02
6.325960000000000472e-01,7.545307077850516020e-02
6.327350000000000474e-01,7.544949462714500843e-02
6.328740000000000476e-01,7.544592137274197530e-02
6.330130000000000479e-01,7.544235101294938239e-02
6.331520000000000481e-01,7.543878354542232767e-02
6.332910000000000483e-01,7.543521896781790748e-02
6.334300000000000486e-01,7.543165727779499452e-02
6.335690000000000488e-01,7.542809847301457093e-02
6.337080000000000490e-01,7.542454255113917316e-02
6.338470000000000493e-01,7.542098950983355810e-02
6.339860000000000495e-01,7.541743934676425898e-02
6.339900000000000535e-01,7.541733718618159887e-02
6.341302000000000882e-01,7.541388366384071951e-02
6.342704000000001230e-01,7.541043286523263500e-02
6.344106000000001577e-01,7.540698478820928585e-02
6.345508000000001925e-01,7.540353943062416686e-02
6.346910000000002272e-01,7.540009679033243817e-02
6.348312000000002620e-01,7.539665686519114729e-02
6.349714000000002967e-01,7.539321965305889606e-02
6.351116000000003314e-01,7.538978515179584061e-02
6.352518000000003662e-01,7.538635335926402448e-02
6.353920000000004009e-01,7.538292427332715651e-02
6.355322000000004357e-01,7.537949789185061089e-02
6.356724000000004704e-01,7.537607421270142716e-02
6.358126000000005051e-01,7.537265323374819914e-02
6.359528000000005399e-01,7.536923495286140806e-02
6.360000000000000098e-01,7.536808445360487774e-02
6.361404000000000503e-01,7.536469863442296635e-02
6.362808000000000908e-01,7.536131546300972595e-02
6.364212000000001312e-01,7.535793493729481263e-02
6.365616000000001717e-01,7.535455705520910374e-02
6.367020000000002122e-01,7.535118181468514198e-02
6.368424000000002527e-01,7.534780921365735740e-02
6.369828000000002932e-01,7.534443925006162335e-02
6.371232000000003337e-01,7.534107192183525648e-02
6.372636000000003742e-01,7.533770722691734978e-02
6.374040000000004147e-01,7.533434516324888364e-02
6.375444000000004552e-01,7.533098572877194865e-02
6.376848000000004957e-01,7.532762892143041178e-02
6.378252000000005362e-01,7.532427473917002736e-02
6.379656000000005767e-01,7.532092317993777097e-02
6.380200000000000315e-01,7.531962496376498617e-02
6.381602000000000663e-01,7.531628235984888509e-02
6.383004000000001010e-01,7.531294236575347689e-02
6.384406000000001358e-01,7.530960497944105825e-02
6.385808000000001705e-01,7.530627019887559115e-02
6.387210000000002053e-01,7.530293802202248088e-02
6.388612000000002400e-01,7.529960844684890908e-02
6.390014000000002747e-01,7.529628147132350069e-02
6.391416000000003095e-01,7.529295709341654597e-02
6.392818000000003442e-01,7.528963531109988949e-02
6.394220000000003790e-01,7.528631612234693016e-02
6.395622000000004137e-01,7.528299952513262117e-02
6.397024000000004484e-01,7.527968551743369208e-02
6.398426000000004832e-01,7.527637409722820472e-02
6.399828000000005179e-01,7.527306526249599727e-02
6.400299999999999878e-01,7.527195159683375270e-02
6.401704000000000283e-01,7.526867431493822203e-02
6.403108000000000688e-01,7.526539957010836002e-02
6.404512000000001093e-01,7.526212736038029316e-02
6.405916000000001498e-01,7.525885768379136920e-02
6.407320000000001903e-01,7.525559053838071222e-02
6.408724000000002308e-01,7.525232592218866756e-02
6.410128000000002713e-01,7.524906383325746795e-02
6.411532000000003118e-01,7.524580426963056734e-02
6.412936000000003522e-01,7.524254722935308504e-02
6.414340000000003927e-01,7.523929271047158363e-02
6.415744000000004332e-01,7.523604071103406898e-02
6.417148000000004737e-01,7.523279122909032335e-02
6.418552000000005142e-01,7.522954426269123918e-02
6.419956000000005547e-01,7.522629980988970733e-02
6.420500000000000096e-01,7.522504307722210903e-02
6.421890000000000098e-01,7.522173705290269297e-02
6.423280000000000101e-01,7.521843363927294135e-02
6.424670000000000103e-01,7.521513283427117003e-02
6.426060000000000105e-01,7.521183463583736017e-02
6.427450000000000108e-01,7.520853904191315831e-02
6.428840000000000110e-01,7.520524605044187627e-02
6.430230000000000112e-01,7.520195565936849125e-02
6.431620000000000115e-01,7.519866786663953473e-02
6.433010000000000117e-01,7.519538267020298150e-02
6.434400000000000119e-01,7.519210006800869373e-02
6.435790000000000122e-01,7.518882005800808788e-02
6.437180000000000124e-01,7.518554263815413474e-02
6.438570000000000126e-01,7.518226780640158147e-02
6.439960000000000129e-01,7.517899556070650746e-02
6.440000000000000169e-01,7.517890139750416090e-02
6.441402000000000516e-01,7.517571935923073045e-02
6.442804000000000864e-01,7.517253976645377200e-02
6.444206000000001211e-01,7.516936261729401103e-02
6.445608000000001558e-01,7.516618790987317222e-02
6.447010000000001906e-01,7.516301564231497867e-02
6.448412000000002253e-01,7.515984581274404164e-02
6.449814000000002601e-01,7.515667841928697079e-02
6.451216000000002948e-01,7.515351346007137501e-02
6.452618000000003295e-01,7.515035093322652848e-02
6.454020000000003643e-01,7.514719083688292667e-02
6.455422000000003990e-01,7.514403316917295239e-02
6.456824000000004338e-01,7.514087792822976564e-02
6.458226000000004685e-01,7.513772511218863581e-02
6.459628000000005033e-01,7.513457471918583153e-02
6.460099999999999731e-01,7.513351437641457853e-02
6.461504000000000136e-01,7.513039575873048381e-02
6.462908000000000541e-01,7.512727951606767984e-02
6.464312000000000946e-01,7.512416564661761331e-02
6.465716000000001351e-01,7.512105414857284114e-02
6.467120000000001756e-01,7.511794502012736352e-02
6.468524000000002161e-01,7.511483825947662396e-02
6.469928000000002566e-01,7.511173386481739822e-02
6.471332000000002971e-01,7.510863183434790535e-02
6.472736000000003376e-01,7.510553216626758566e-02
6.474140000000003781e-01,7.510243485877732272e-02
6.475544000000004186e-01,7.509933991007944343e-02
6.476948000000004591e-01,7.509624731837760692e-02
6.478352000000004995e-01,7.509315708187669358e-02
6.479756000000005400e-01,7.509006919878313813e-02
6.480299999999999949e-01,7.508887310726142239e-02
6.481702000000000297e-01,7.508579567468609550e-02
6.483104000000000644e-01,7.508272058030585061e-02
6.484506000000000991e-01,7.507964782234410883e-02
6.485908000000001339e-01,7.507657739902562355e-02
6.487310000000001686e-01,7.507350930857659144e-02
6.488712000000002034e-01,7.507044354922454144e-02
6.490114000000002381e-01,7.506738011919833475e-02
6.491516000000002728e-01,7.506431901672827589e-02
6.492918000000003076e-01,7.506126024004566855e-02
6.494320000000003423e-01,7.505820378738359278e-02
6.495722000000003771e-01,7.505514965697623886e-02
6.497124000000004118e-01,7.505209784705924037e-02
6.498526000000004466e-01,7.504904835586945211e-02
6.499928000000004813e-01,7.504600118164517220e-02
6.500399999999999512e-01,7.504497557668665664e-02
6.501789999999999514e-01,7.504188321900318037e-02
6.503179999999999517e-01,7.503879324811746354e-02
6.504569999999999519e-01,7.503570566218698001e-02
6.505959999999999521e-01,7.503262045937109104e-02
6.507349999999999524e-01,7.502953763783037910e-02
6.508739999999999526e-01,7.502645719572709204e-02
6.510129999999999528e-01,7.502337913122447688e-02
6.511519999999999531e-01,7.502030344248744598e-02
6.512909999999999533e-01,7.501723012768246601e-02
6.514299999999999535e-01,7.501415918497689184e-02
6.515689999999999538e-01,7.501109061254007671e-02
6.517079999999999540e-01,7.500802440854270614e-02
6.518469999999999542e-01,7.500496057115635384e-02
6.519859999999999545e-01,7.500189909855459192e-02
6.519899999999999585e-01,7.500181100058200823e-02
6.521303999999999990e-01,7.499884636017839501e-02
6.522708000000000395e-01,7.499588393738143566e-02
6.524112000000000799e-01,7.499292373053234595e-02
6.525516000000001204e-01,7.498996573797367393e-02
6.526920000000001609e-01,7.498700995804907787e-02
6.528324000000002014e-01,7.498405638910332627e-02
6.529728000000002419e-01,7.498110502948274192e-02
6.531132000000002824e-01,7.497815587753442479e-02
6.532536000000003229e-01,7.497520893160736222e-02
6.533940000000003634e-01,7.497226419005120768e-02
6.535344000000004039e-01,7.496932165121705793e-02
6.536748000000004444e-01,7.496638131345723099e-02
6.538152000000004849e-01,7.496344317512515509e-02
6.539556000000005254e-01,7.496050723457592380e-02
6.540099999999999802e-01,7.495936999202390538e-02
6.541502000000000150e-01,7.495644465445372440e-02
6.542904000000000497e-01,7.495352149945355702e-02
6.544306000000000845e-01,7.495060052539470608e-02
6.545708000000001192e-01,7.494768173065013972e-02
6.547110000000001540e-01,7.494476511359404736e-02
6.548512000000001887e-01,7.494185067260139554e-02
6.549914000000002234e-01,7.493893840604881618e-02
6.551316000000002582e-01,7.493602831231405137e-02
6.552718000000002929e-01,7.493312038977573142e-02
6.554120000000003277e-01,7.493021463681415195e-02
6.555522000000003624e-01,7.492731105181049678e-02
6.556924000000003971e-01,7.492440963314750402e-02
6.558326000000004319e-01,7.492151037920857792e-02
6.559728000000004666e-01,7.491861328837867706e-02
6.560200000000000475e-01,7.491763819334984476e-02
6.561604000000000880e-01,7.491477172968608045e-02
6.563008000000001285e-01,7.491190738416997341e-02
6.564412000000001690e-01,7.490904515523644225e-02
6.565816000000002095e-01,7.490618504132129374e-02
6.567220000000002500e-01,7.490332704086188897e-02
6.568624000000002905e-01,7.490047115229625518e-02
6.570028000000003310e-01,7.489761737406397391e-02
6.571432000000003715e-01,7.489476570460551486e-02
6.572836000000004120e-01,7.489191614236279104e-02
6.574240000000004525e-01,7.488906868577849263e-02
6.575644000000004930e-01,7.488622333329686409e-02
6.577048000000005334e-01,7.488338008336292706e-02
6.578452000000005739e-01,7.488053893442325748e-02
6.579856000000006144e-01,7.487769988492498641e-02
6.580399999999999583e-01,7.487660016944630570e-02
6.581789999999999585e-01,7.487370935479953360e-02
6.583179999999999588e-01,7.487082071747541701e-02
6.584569999999999590e-01,7.486793425583404549e-02
6.585959999999999592e-01,7.486504996823650782e-02
6.587349999999999595e-01,7.486216785304555810e-02
6.588739999999999597e-01,7.485928790862483861e-02
6.590129999999999599e-01,7.485641013333954596e-02
6.591519999999999602e-01,7.485353452555565390e-02
6.592909999999999604e-01,7.485066108364080151e-02
6.594299999999999606e-01,7.484778980596362707e-02
6.595689999999999609e-01,7.484492069089410116e-02
6.597079999999999611e-01,7.484205373680341555e-02
6.598469999999999613e-01,7.483918894206376127e-02
6.599859999999999616e-01,7.483632630504888361e-02
6.599899999999999656e-01,7.483624392879217879e-02
6.601302000000000003e-01,7.483346108111654793e-02
6.602704000000000351e-01,7.483068027260297850e-02
6.604106000000000698e-01,7.482790150175755439e-02
6.605508000000001045e-01,7.482512476708691462e-02
6.606910000000001393e-01,7.482235006709903047e-02
6.608312000000001740e-01,7.481957740030309445e-02
6.609714000000002088e-01,7.481680676520929829e-02
6.611116000000002435e-01,7.481403816032861087e-02
6.612518000000002782e-01,7.481127158417366640e-02
6.613920000000003130e-01,7.480850703525776524e-02
6.615322000000003477e-01,7.480574451209531794e-02
6.616724000000003825e-01,7.480298401320217838e-02
6.618126000000004172e-01,7.480022553709497757e-02
6.619528000000004520e-01,7.479746908229123470e-02
6.620000000000000329e-01,7.479654131798840755e-02
6.621404000000000734e-01,7.479381328081091684e-02
6.622808000000001138e-01,7.479108722396343722e-02
6.624212000000001543e-01,7.478836314600856294e-02
6.625616000000001948e-01,7.478564104550966540e-02
6.627020000000002353e-01,7.478292092103133726e-02
6.628424000000002758e-01,7.478020277113905934e-02
6.629828000000003163e-01,7.477748659439942269e-02
6.631232000000003568e-01,7.477477238938023962e-02
6.632636000000003973e-01,7.477206015465021061e-02
6.634040000000004378e-01,7.476934988877881327e-02
6.635444000000004783e-01,7.476664159033707957e-02
6.636848000000005188e-01,7.476393525789670758e-02
6.638252000000005593e-01,7.476123089003061661e-02
6.639656000000005998e-01,7.475852848531261419e-02
6.640200000000000546e-01,7.475748169436569057e-02
6.641602000000000894e-01,7.475478764377518903e-02
6.643004000000001241e-01,7.475209554476303087e-02
6.644406000000001589e-01,7.474940539591556909e-02
6.645808000000001936e-01,7.474671719582004492e-02
6.647210000000002283e-01,7.474403094306480977e-02
6.648612000000002631e-01,7.474134663623921426e-02
6.650014000000002978e-01,7.473866427393360823e-02
6.651416000000003326e-01,7.473598385473934069e-02
6.652818000000003673e-01,7.473330537724887090e-02
6.654220000000004021e-01,7.473062884005554629e-02
6.655622000000004368e-01,7.472795424175382450e-02
6.657024000000004715e-01,7.472528158093927342e-02
6.658426000000005063e-01,7.472261085620823806e-02
6.659828000000005410e-01,7.471994206615828471e-02
6.660300000000000109e-01,7.471904380542426782e-02
6.661704000000000514e-01,7.471640149093849992e-02
6.663108000000000919e-01,7.471376107340133021e-02
6.664512000000001324e-01,7.471112255145084813e-02
6.665916000000001729e-01,7.470848592372625330e-02
6.667320000000002134e-01,7.470585118886752252e-02
6.668724000000002539e-01,7.470321834551596485e-02
6.670128000000002944e-01,7.470058739231344447e-02
6.671532000000003348e-01,7.469795832790304679e-02
6.672936000000003753e-01,7.469533115092885645e-02
6.674340000000004158e-01,7.469270586003595724e-02
6.675744000000004563e-01,7.469008245387009914e-02
6.677148000000004968e-01,7.468746093107825335e-02
6.678552000000005373e-01,7.468484129030839025e-02
6.679956000000005778e-01,7.468222353020936843e-02
6.680500000000000327e-01,7.468120952366008591e-02
6.681890000000000329e-01,7.467854159590203711e-02
6.683280000000000332e-01,7.467587562213295893e-02
6.684670000000000334e-01,7.467321160092177390e-02
6.686060000000000336e-01,7.467054953083840374e-02
6.687450000000000339e-01,7.466788941045376937e-02
6.688840000000000341e-01,7.466523123834001296e-02
6.690230000000000343e-01,7.466257501307027589e-02
6.691620000000000346e-01,7.465992073321858769e-02
6.693010000000000348e-01,7.465726839736008813e-02
6.694400000000000350e-01,7.465461800407113824e-02
6.695790000000000353e-01,7.465196955192887618e-02
6.697180000000000355e-01,7.464932303951166137e-02
6.698570000000000357e-01,7.464667846539885243e-02
6.699960000000000360e-01,7.464403582817080718e-02
6.700000000000000400e-01,7.464395978266025189e-02
6.701402000000000747e-01,7.464138921493801426e-02
6.702804000000001095e-01,7.463882047993508628e-02
6.704206000000001442e-01,7.463625357634484647e-02
6.705608000000001789e-01,7.463368850286145051e-02
6.707010000000002137e-01,7.463112525818005327e-02
6.708412000000002484e-01,7.462856384099691986e-02
6.709814000000002832e-01,7.462600425000909254e-02
6.711216000000003179e-01,7.462344648391450175e-02
6.712618000000003526e-01,7.462089054141207711e-02
6.714020000000003874e-01,7.461833642120174748e-02
6.715422000000004221e-01,7.461578412198421884e-02
6.716824000000004569e-01,7.461323364246119638e-02
6.718226000000004916e-01,7.461068498133527349e-02
6.719628000000005263e-01,7.460813813731004274e-02
6.720099999999999962e-01,7.460728091783519478e-02
6.721504000000000367e-01,7.460475844575242821e-02
6.722908000000000772e-01,7.460223775658747503e-02
6.724312000000001177e-01,7.459971884908023210e-02
6.725716000000001582e-01,7.459720172197126242e-02
6.727120000000001987e-01,7.459468637400235025e-02
6.728524000000002392e-01,7.459217280391583493e-02
6.729928000000002797e-01,7.458966101045516606e-02
6.731332000000003202e-01,7.458715099236457036e-02
6.732736000000003607e-01,7.458464274838916275e-02
6.734140000000004012e-01,7.458213627727494632e-02
6.735544000000004417e-01,7.457963157776892338e-02
6.736948000000004821e-01,7.457712864861887336e-02
6.738352000000005226e-01,7.457462748857346391e-02
6.739756000000005631e-01,7.457212809638225082e-02
6.740300000000000180e-01,7.457115993625063055e-02
6.741702000000000528e-01,7.456866662847594363e-02
6.743104000000000875e-01,7.456617508044083298e-02
6.744506000000001222e-01,7.456368529090340314e-02
6.745908000000001570e-01,7.456119725862253578e-02
6.747310000000001917e-01,7.455871098235800076e-02
6.748712000000002265e-01,7.455622646087034511e-02
6.750114000000002612e-01,7.455374369292111503e-02
6.751516000000002959e-01,7.455126267727263389e-02
6.752918000000003307e-01,7.454878341268822428e-02
6.754320000000003654e-01,7.454630589793198592e-02
6.755722000000004002e-01,7.454383013176901773e-02
6.757124000000004349e-01,7.454135611296508479e-02
6.758526000000004696e-01,7.453888384028695135e-02
6.759928000000005044e-01,7.453641331250215885e-02
6.760399999999999743e-01,7.453558177761698822e-02
6.761791999999999803e-01,7.453308142523884516e-02
6.763183999999999862e-01,7.453058286056257753e-02
6.764575999999999922e-01,7.452808608231009657e-02
6.765967999999999982e-01,7.452559108920409070e-02
6.767360000000000042e-01,7.452309787996824753e-02
6.768752000000000102e-01,7.452060645332703182e-02
6.770144000000000162e-01,7.451811680800612958e-02
6.771536000000000222e-01,7.451562894273178195e-02
6.772928000000000281e-01,7.451314285623122924e-02
6.774320000000000341e-01,7.451065854723282200e-02
6.775712000000000401e-01,7.450817601446568794e-02
6.777104000000000461e-01,7.450569525665984294e-02
6.778496000000000521e-01,7.450321627254608003e-02
6.779888000000000581e-01,7.450073906085641351e-02
6.780000000000000471e-01,7.450053975644710391e-02
6.781402000000000818e-01,7.449812067094552237e-02
6.782804000000001166e-01,7.449570327576349182e-02
6.784206000000001513e-01,7.449328756971995702e-02
6.785608000000001860e-01,7.449087355163463986e-02
6.787010000000002208e-01,7.448846122032815043e-02
6.788412000000002555e-01,7.448605057462176493e-02
6.789814000000002903e-01,7.448364161333775879e-02
6.791216000000003250e-01,7.448123433529907356e-02
6.792618000000003597e-01,7.447882873932964998e-02
6.794020000000003945e-01,7.447642482425409494e-02
6.795422000000004292e-01,7.447402258889790350e-02
6.796824000000004640e-01,7.447162203208734788e-02
6.798226000000004987e-01,7.446922315264958847e-02
6.799628000000005335e-01,7.446682594941267386e-02
6.800100000000000033e-01,7.446601909232652972e-02
6.801502000000000381e-01,7.446363619628493247e-02
6.802904000000000728e-01,7.446125495688571405e-02
6.804306000000001076e-01,7.445887537297690706e-02
6.805708000000001423e-01,7.445649744340776532e-02
6.807110000000001770e-01,7.445412116702809779e-02
6.808512000000002118e-01,7.445174654268849057e-02
6.809914000000002465e-01,7.444937356924041794e-02
6.811316000000002813e-01,7.444700224553624235e-02
6.812718000000003160e-01,7.444463257042899240e-02
6.814120000000003508e-01,7.444226454277247385e-02
6.815522000000003855e-01,7.443989816142138061e-02
6.816924000000004202e-01,7.443753342523118377e-02
6.818326000000004550e-01,7.443517033305813158e-02
6.819728000000004897e-01,7.443280888375913840e-02
6.820199999999999596e-01,7.443201405988575381e-02
6.821604000000000001e-01,7.442967507164199858e-02
6.823008000000000406e-01,7.442733769554588097e-02
6.824412000000000811e-01,7.442500193048640078e-02
6.825816000000001216e-01,7.442266777535300193e-02
6.827220000000001621e-01,7.442033522903612752e-02
6.828624000000002026e-01,7.441800429042688680e-02
6.830028000000002431e-01,7.441567495841716617e-02
6.831432000000002835e-01,7.441334723189962919e-02
6.832836000000003240e-01,7.441102110976760553e-02
6.834240000000003645e-01,7.440869659091531307e-02
6.835644000000004050e-01,7.440637367423774684e-02
6.837048000000004455e-01,7.440405235863056799e-02
6.838452000000004860e-01,7.440173264299021483e-02
6.839856000000005265e-01,7.439941452621401385e-02
6.840399999999999814e-01,7.439851657848850497e-02
6.841789999999999816e-01,7.439615374102126477e-02
6.843179999999999819e-01,7.439379256514710992e-02
6.844569999999999821e-01,7.439143304969753068e-02
6.845959999999999823e-01,7.438907519350490549e-02
6.847349999999999826e-01,7.438671899540238996e-02
6.848739999999999828e-01,7.438436445422402787e-02
6.850129999999999830e-01,7.438201156880464016e-02
6.851519999999999833e-01,7.437966033797982490e-02
6.852909999999999835e-01,7.437731076058606838e-02
6.854299999999999837e-01,7.437496283546063403e-02
6.855689999999999840e-01,7.437261656144167343e-02
6.857079999999999842e-01,7.437027193736800434e-02
6.858469999999999844e-01,7.436792896207933268e-02
6.859859999999999847e-01,7.436558763441636355e-02
6.859899999999999887e-01,7.436552025944509481e-02
6.861304000000000292e-01,7.436325089920992060e-02
6.862708000000000697e-01,7.436098308689931269e-02
6.864112000000001101e-01,7.435871682145756001e-02
6.865516000000001506e-01,7.435645210182939557e-02
6.866920000000001911e-01,7.435418892696066262e-02
6.868324000000002316e-01,7.435192729579742643e-02
6.869728000000002721e-01,7.434966720728697354e-02
6.871132000000003126e-01,7.434740866037681251e-02
6.872536000000003531e-01,7.434515165401567316e-02
6.873940000000003936e-01,7.434289618715250736e-02
