# Time (s), Beta Fraction
8.677104000000001038e-01,1.726050908130301043e-01
8.678496000000001098e-01,1.726046025482312896e-01
8.679888000000001158e-01,1.726041145113031972e-01
8.679999999999999938e-01,1.726040752454394145e-01
8.681402000000000285e-01,1.726035979922104779e-01
8.682804000000000633e-01,1.726031209569015568e-01
8.684206000000000980e-01,1.726026441394133970e-01
8.685608000000001327e-01,1.726021675396464117e-01
8.687010000000001675e-01,1.726016911575011248e-01
8.688412000000002022e-01,1.726012149928782824e-01
8.689814000000002370e-01,1.726007390456785195e-01
8.691216000000002717e-01,1.726002633158024713e-01
8.692618000000003065e-01,1.725997878031509947e-01
8.694020000000003412e-01,1.725993125076249468e-01
8.695422000000003759e-01,1.725988374291249627e-01
8.696824000000004107e-01,1.725983625675522326e-01
8.698226000000004454e-01,1.725978879228076135e-01
8.699628000000004802e-01,1.725974134947919625e-01
8.700099999999999500e-01,1.725972537975098975e-01
8.701503999999999905e-01,1.725967830954945326e-01
8.702908000000000310e-01,1.725963126068500442e-01
8.704312000000000715e-01,1.725958423314799539e-01
8.705716000000001120e-01,1.725953722692874504e-01
8.707120000000001525e-01,1.725949024201759441e-01
8.708524000000001930e-01,1.725944327840487347e-01
8.709928000000002335e-01,1.725939633608094548e-01
8.711332000000002740e-01,1.725934941503615150e-01
8.712736000000003145e-01,1.725930251526084369e-01
8.714140000000003550e-01,1.725925563674537422e-01
8.715544000000003955e-01,1.725920877948012855e-01
8.716948000000004360e-01,1.725916194345545884e-01
8.718352000000004765e-01,1.725911512866172837e-01
8.719756000000005169e-01,1.725906833508932259e-01
8.720299999999999718e-01,1.725905020743181417e-01
8.721702000000000066e-01,1.725900345450795959e-01
8.723104000000000413e-01,1.725895672277228954e-01
8.724506000000000761e-01,1.725891001221521170e-01
8.725908000000001108e-01,1.725886332282713376e-01
8.727310000000001455e-01,1.725881665459846337e-01
8.728712000000001803e-01,1.725877000751958601e-01
8.730114000000002150e-01,1.725872338158094266e-01
8.731516000000002498e-01,1.725867677677294099e-01
8.732918000000002845e-01,1.725863019308601087e-01
8.734320000000003192e-01,1.725858363051057109e-01
8.735722000000003540e-01,1.725853708903706263e-01
8.737124000000003887e-01,1.725849056865591535e-01
8.738526000000004235e-01,1.725844406935759245e-01
8.739928000000004582e-01,1.725839759113250160e-01
8.740400000000000391e-01,1.725838194607249854e-01
8.741790000000000393e-01,1.725833465332666794e-01
8.743180000000000396e-01,1.725828738240250404e-01
8.744570000000000398e-01,1.725824013328992601e-01
8.745960000000000401e-01,1.725819290597888633e-01
8.747350000000000403e-01,1.725814570045931529e-01
8.748740000000000405e-01,1.725809851672115425e-01
8.750130000000000408e-01,1.725805135475435570e-01
8.751520000000000410e-01,1.725800421454888323e-01
8.752910000000000412e-01,1.725795709609467821e-01
8.754300000000000415e-01,1.725790999938172643e-01
8.755690000000000417e-01,1.725786292439998038e-01
8.757080000000000419e-01,1.725781587113941473e-01
8.758470000000000422e-01,1.725776883959001529e-01
8.759860000000000424e-01,1.725772182974174562e-01
8.759900000000000464e-01,1.725772047695832700e-01
8.761304000000000869e-01,1.725767483322293572e-01
8.762708000000001274e-01,1.725762920994600158e-01
8.764112000000001679e-01,1.725758360711836525e-01
8.765516000000002084e-01,1.725753802473085630e-01
8.766920000000002489e-01,1.725749246277430426e-01
8.768324000000002894e-01,1.725744692123957202e-01
8.769728000000003298e-01,1.725740140011748913e-01
8.771132000000003703e-01,1.725735589939890735e-01
8.772536000000004108e-01,1.725731041907468954e-01
8.773940000000004513e-01,1.725726495913568748e-01
8.775344000000004918e-01,1.725721951957277511e-01
8.776748000000005323e-01,1.725717410037681532e-01
8.778152000000005728e-01,1.725712870153865985e-01
8.779556000000006133e-01,1.725708332304921599e-01
8.780099999999999572e-01,1.725706574355498901e-01
8.781501999999999919e-01,1.725702039976498847e-01
8.782904000000000266e-01,1.725697507629609939e-01
8.784306000000000614e-01,1.725692977313921794e-01
8.785708000000000961e-01,1.725688449028525140e-01
8.787110000000001309e-01,1.725683922772509593e-01
8.788512000000001656e-01,1.725679398544965881e-01
8.789914000000002003e-01,1.725674876344983621e-01
8.791316000000002351e-01,1.725670356171654651e-01
8.792718000000002698e-01,1.725665838024070808e-01
8.794120000000003046e-01,1.725661321901325040e-01
8.795522000000003393e-01,1.725656807802509185e-01
8.796924000000003740e-01,1.725652295726716190e-01
8.798326000000004088e-01,1.725647785673040113e-01
8.799728000000004435e-01,1.725643277640573903e-01
8.800200000000000244e-01,1.725641760186797935e-01
8.801604000000000649e-01,1.725637287720162005e-01
8.803008000000001054e-01,1.725632817243270001e-01
8.804412000000001459e-01,1.725628348755235963e-01
8.805816000000001864e-01,1.725623882255176156e-01
8.807220000000002269e-01,1.725619417742205730e-01
8.808624000000002674e-01,1.725614955215440949e-01
8.810028000000003079e-01,1.725610494673998074e-01
8.811432000000003484e-01,1.725606036116993369e-01
8.812836000000003889e-01,1.725601579543543096e-01
8.814240000000004294e-01,1.725597124952767958e-01
8.815644000000004699e-01,1.725592672343783107e-01
8.817048000000005104e-01,1.725588221715708137e-01
8.818452000000005508e-01,1.725583773067661530e-01
8.819856000000005913e-01,1.725579326398760660e-01
8.820400000000000462e-01,1.725577603769995472e-01
8.821790000000000465e-01,1.725573062921709200e-01
8.823180000000000467e-01,1.725568524137649495e-01
8.824570000000000469e-01,1.725563987416878220e-01
8.825960000000000472e-01,1.725559452758457235e-01
8.827350000000000474e-01,1.725554920161448402e-01
8.828740000000000476e-01,1.725550389624915804e-01
8.830130000000000479e-01,1.725545861147922411e-01
8.831520000000000481e-01,1.725541334729532306e-01
8.832910000000000483e-01,1.725536810368809570e-01
8.834300000000000486e-01,1.725532288064818287e-01
8.835690000000000488e-01,1.725527767816623648e-01
8.837080000000000490e-01,1.725523249623290845e-01
8.838470000000000493e-01,1.725518733483886180e-01
8.839860000000000495e-01,1.725514219397475957e-01
8.839900000000000535e-01,1.725514089497409698e-01
8.841302000000000882e-01,1.725509690768378679e-01
8.842704000000001230e-01,1.725505293988782718e-01
8.844106000000001577e-01,1.725500899157752510e-01
8.845508000000001925e-01,1.725496506274426523e-01
8.846910000000002272e-01,1.725492115337942112e-01
8.848312000000002620e-01,1.725487726347438855e-01
8.849714000000002967e-01,1.725483339302049668e-01
8.851116000000003314e-01,1.725478954200914128e-01
8.852518000000003662e-01,1.725474571043171812e-01
8.853920000000004009e-01,1.725470189827962297e-01
8.855322000000004357e-01,1.725465810554420720e-01
8.856724000000004704e-01,1.725461433221688878e-01
8.858126000000005051e-01,1.725457057828909679e-01
8.859528000000005399e-01,1.725452684375218260e-01
8.860000000000000098e-01,1.725451212219684116e-01
8.861404000000000503e-01,1.725446872809821564e-01
8.862808000000000908e-01,1.725442535309263947e-01
8.864212000000001312e-01,1.725438199717169718e-01
8.865616000000001717e-01,1.725433866032699548e-01
8.867020000000002122e-01,1.725429534255014108e-01
8.868424000000002527e-01,1.725425204383274069e-01
8.869828000000002932e-01,1.725420876416641214e-01
8.871232000000003337e-01,1.725416550354277323e-01
8.872636000000003742e-01,1.725412226195344179e-01
8.874040000000004147e-01,1.725407903939004672e-01
8.875444000000004552e-01,1.725403583584422806e-01
8.876848000000004957e-01,1.725399265130759252e-01
8.878252000000005362e-01,1.725394948577179122e-01
8.879656000000005767e-01,1.725390633922846417e-01
8.880200000000000315e-01,1.725388962433029860e-01
8.881602000000000663e-01,1.725384651121137924e-01
8.883004000000001010e-01,1.725380341705874399e-01
8.884406000000001358e-01,1.725376034186406615e-01
8.885808000000001705e-01,1.725371728561899687e-01
8.887210000000002053e-01,1.725367424831520946e-01
8.888612000000002400e-01,1.725363122994435505e-01
8.890014000000002747e-01,1.725358823049811807e-01
8.891416000000003095e-01,1.725354524996816075e-01
8.892818000000003442e-01,1.725350228834616750e-01
8.894220000000003790e-01,1.725345934562382277e-01
8.895622000000004137e-01,1.725341642179281099e-01
8.897024000000004484e-01,1.725337351684481657e-01
8.898426000000004832e-01,1.725333063077154616e-01
8.899828000000005179e-01,1.725328776356467309e-01
8.900299999999999878e-01,1.725327333394688356e-01
8.901704000000000283e-01,1.725323080039299350e-01
8.903108000000000688e-01,1.725318828541572147e-01
8.904512000000001093e-01,1.725314578900695173e-01
8.905916000000001498e-01,1.725310331115856854e-01
8.907320000000001903e-01,1.725306085186247840e-01
8.908724000000002308e-01,1.725301841111056556e-01
8.910128000000002713e-01,1.725297598889473649e-01
8.911532000000003118e-01,1.725293358520689768e-01
8.912936000000003522e-01,1.725289120003895560e-01
8.914340000000003927e-01,1.725284883338282782e-01
8.915744000000004332e-01,1.725280648523042082e-01
8.917148000000004737e-01,1.725276415557365217e-01
8.918552000000005142e-01,1.725272184440445056e-01
8.919956000000005547e-01,1.725267955171473355e-01
8.920500000000000096e-01,1.725266316757744223e-01
8.921890000000000098e-01,1.725261997435685313e-01
8.923280000000000101e-01,1.725257680041436537e-01
8.924670000000000103e-01,1.725253364574135251e-01
8.926060000000000105e-01,1.725249051032923253e-01
8.927450000000000108e-01,1.725244739416941231e-01
8.928840000000000110e-01,1.725240429725327651e-01
8.930230000000000112e-01,1.725236121957225421e-01
8.931620000000000115e-01,1.725231816111775229e-01
8.933010000000000117e-01,1.725227512188119983e-01
8.934400000000000119e-01,1.725223210185401479e-01
8.935790000000000122e-01,1.725218910102761516e-01
8.937180000000000124e-01,1.725214611939344111e-01
8.938570000000000126e-01,1.725210315694292174e-01
8.939960000000000129e-01,1.725206021366749720e-01
8.940000000000000169e-01,1.725205897790565990e-01
8.941402000000000516e-01,1.725201713056637720e-01
8.942804000000000864e-01,1.725197530143618430e-01
8.944206000000001211e-01,1.725193349050717639e-01
8.945608000000001558e-01,1.725189169777141540e-01
8.947010000000001906e-01,1.725184992322100763e-01
8.948412000000002253e-01,1.725180816684801499e-01
8.949814000000002601e-01,1.725176642864454379e-01
8.951216000000002948e-01,1.725172470860267815e-01
8.952618000000003295e-01,1.725168300671452437e-01
8.954020000000003643e-01,1.725164132297217767e-01
8.955422000000003990e-01,1.725159965736774437e-01
8.956824000000004338e-01,1.725155800989333077e-01
8.958226000000004685e-01,1.725151638054105430e-01
8.959628000000005033e-01,1.725147476930302126e-01
8.960099999999999731e-01,1.725146076243687654e-01
8.961504000000000136e-01,1.725141947350662397e-01
8.962908000000000541e-01,1.725137820241369191e-01
8.964312000000000946e-01,1.725133694915039761e-01
8.965716000000001351e-01,1.725129571370901393e-01
8.967120000000001756e-01,1.725125449608185813e-01
8.968524000000002161e-01,1.725121329626122524e-01
8.969928000000002566e-01,1.725117211423943253e-01
8.971332000000002971e-01,1.725113095000878616e-01
8.972736000000003376e-01,1.725108980356160338e-01
8.974140000000003781e-01,1.725104867489019034e-01
8.975544000000004186e-01,1.725100756398688651e-01
8.976948000000004591e-01,1.725096647084399804e-01
8.978352000000004995e-01,1.725092539545386439e-01
8.979756000000005400e-01,1.725088433780880282e-01
8.980299999999999949e-01,1.725086843209711063e-01
8.981702000000000297e-01,1.725082740166371531e-01
8.983104000000000644e-01,1.725078638895486405e-01
8.984506000000000991e-01,1.725074539396288520e-01
8.985908000000001339e-01,1.725070441668012933e-01
8.987310000000001686e-01,1.725066345709894700e-01
8.988712000000002034e-01,1.725062251521169987e-01
8.990114000000002381e-01,1.725058159101071631e-01
8.991516000000002728e-01,1.725054068448838018e-01
8.992918000000003076e-01,1.725049979563705316e-01
8.994320000000003423e-01,1.725045892444910800e-01
8.995722000000003771e-01,1.725041807091689527e-01
8.997124000000004118e-01,1.725037723503279885e-01
8.998526000000004466e-01,1.725033641678919150e-01
8.999928000000004813e-01,1.725029561617846818e-01
9.000399999999999512e-01,1.725028188216510827e-01
9.001789999999999514e-01,1.725024036184809040e-01
9.003179999999999517e-01,1.725019885979417467e-01
9.004569999999999519e-01,1.725015737599530086e-01
9.005959999999999521e-01,1.725011591044346426e-01
9.007349999999999524e-01,1.725007446313061577e-01
9.008739999999999526e-01,1.725003303404875066e-01
9.010129999999999528e-01,1.724999162318983092e-01
9.011519999999999531e-01,1.724995023054586296e-01
9.012909999999999533e-01,1.724990885610881985e-01
9.014299999999999535e-01,1.724986749987070800e-01
9.015689999999999538e-01,1.724982616182350048e-01
9.017079999999999540e-01,1.724978484195920370e-01
9.018469999999999542e-01,1.724974354026983514e-01
9.019859999999999545e-01,1.724970225674737900e-01
9.019899999999999585e-01,1.724970106874740283e-01
9.021303999999999990e-01,1.724966097587482539e-01
9.022708000000000395e-01,1.724962090013660854e-01
9.024112000000000799e-01,1.724958084152543591e-01
9.025516000000001204e-01,1.724954080003395784e-01
9.026920000000001609e-01,1.724950077565486906e-01
9.028324000000002014e-01,1.724946076838086428e-01
9.029728000000002419e-01,1.724942077820462716e-01
9.031132000000002824e-01,1.724938080511885241e-01
9.032536000000003229e-01,1.724934084911626808e-01
9.033940000000003634e-01,1.724930091018951339e-01
9.035344000000004039e-01,1.724926098833132748e-01
9.036748000000004444e-01,1.724922108353440509e-01
9.038152000000004849e-01,1.724918119579146314e-01
9.039556000000005254e-01,1.724914132509522968e-01
9.040099999999999802e-01,1.724912587917909468e-01
9.041502000000000150e-01,1.724908603328929591e-01
9.042904000000000497e-01,1.724904620442780923e-01
9.044306000000000845e-01,1.724900639258734047e-01
9.045708000000001192e-01,1.724896659776061769e-01
9.047110000000001540e-01,1.724892681994038002e-01
9.048512000000001887e-01,1.724888705911935549e-01
9.049914000000002234e-01,1.724884731529027215e-01
9.051316000000002582e-01,1.724880758844588025e-01
9.052718000000002929e-01,1.724876787857891891e-01
9.054120000000003277e-01,1.724872818568212729e-01
9.055522000000003624e-01,1.724868850974825563e-01
9.056924000000003971e-01,1.724864885077005416e-01
9.058326000000004319e-01,1.724860920874028425e-01
9.059728000000004666e-01,1.724856958365169612e-01
9.060200000000000475e-01,1.724855624531349552e-01
9.061604000000000880e-01,1.724851692646959256e-01
9.063008000000001285e-01,1.724847762430843368e-01
9.064412000000001690e-01,1.724843833882292454e-01
9.065816000000002095e-01,1.724839907000599304e-01
9.067220000000002500e-01,1.724835981785056704e-01
9.068624000000002905e-01,1.724832058234958554e-01
9.070028000000003310e-01,1.724828136349596530e-01
9.071432000000003715e-01,1.724824216128265642e-01
9.072836000000004120e-01,1.724820297570259786e-01
9.074240000000004525e-01,1.724816380674872862e-01
9.075644000000004930e-01,1.724812465441399878e-01
9.077048000000005334e-01,1.724808551869134732e-01
9.078452000000005739e-01,1.724804639957373542e-01
9.079856000000006144e-01,1.724800729705411317e-01
9.080399999999999583e-01,1.724799214871172159e-01
9.081789999999999585e-01,1.724795220919959071e-01
9.083179999999999588e-01,1.724791228700646162e-01
9.084569999999999590e-01,1.724787238212482920e-01
9.085959999999999592e-01,1.724783249454718836e-01
9.087349999999999595e-01,1.724779262426602289e-01
9.088739999999999597e-01,1.724775277127384987e-01
9.090129999999999599e-01,1.724771293556316420e-01
9.091519999999999602e-01,1.724767311712647189e-01
9.092909999999999604e-01,1.724763331595629001e-01
9.094299999999999606e-01,1.724759353204512458e-01
9.095689999999999609e-01,1.724755376538549267e-01
9.097079999999999611e-01,1.724751401596991141e-01
9.098469999999999613e-01,1.724747428379089786e-01
9.099859999999999616e-01,1.724743456884099135e-01
9.099899999999999656e-01,1.724743342597900853e-01
9.101302000000000003e-01,1.724739472061987966e-01
9.102704000000000351e-01,1.724735603162522724e-01
9.104106000000000698e-01,1.724731735898813456e-01
9.105508000000001045e-01,1.724727870270168495e-01
9.106910000000001393e-01,1.724724006275896171e-01
9.108312000000001740e-01,1.724720143915305925e-01
9.109714000000002088e-01,1.724716283187707200e-01
9.111116000000002435e-01,1.724712424092409435e-01
9.112518000000002782e-01,1.724708566628723183e-01
9.113920000000003130e-01,1.724704710795957885e-01
9.115322000000003477e-01,1.724700856593424092e-01
9.116724000000003825e-01,1.724697004020432356e-01
9.118126000000004172e-01,1.724693153076293228e-01
9.119528000000004520e-01,1.724689303760319481e-01
9.120000000000000329e-01,1.724688008026756814e-01
9.121404000000000734e-01,1.724684188114034011e-01
9.122808000000001138e-01,1.724680369804925117e-01
9.124212000000001543e-01,1.724676553098757337e-01
9.125616000000001948e-01,1.724672737994857874e-01
9.127020000000002353e-01,1.724668924492553934e-01
9.128424000000002758e-01,1.724665112591172722e-01
9.129828000000003163e-01,1.724661302290042553e-01
9.131232000000003568e-01,1.724657493588491741e-01
9.132636000000003973e-01,1.724653686485848603e-01
9.134040000000004378e-01,1.724649880981442562e-01
9.135444000000004783e-01,1.724646077074601935e-01
9.136848000000005188e-01,1.724642274764656147e-01
9.138252000000005593e-01,1.724638474050933512e-01
9.139656000000005998e-01,1.724634674932765677e-01
9.140200000000000546e-01,1.724633203149271710e-01
9.141602000000000894e-01,1.724629406315686397e-01
9.143004000000001241e-01,1.724625611075997211e-01
9.144406000000001589e-01,1.724621817429533577e-01
9.145808000000001936e-01,1.724618025375627139e-01
9.147210000000002283e-01,1.724614234913609545e-01
9.148612000000002631e-01,1.724610446042813550e-01
9.150014000000002978e-01,1.724606658762569689e-01
9.151416000000003326e-01,1.724602873072210718e-01
9.152818000000003673e-01,1.724599088971068284e-01
9.154220000000004021e-01,1.724595306458477362e-01
9.155622000000004368e-01,1.724591525533769598e-01
9.157024000000004715e-01,1.724587746196278859e-01
9.158426000000005063e-01,1.724583968445337900e-01
9.159828000000005410e-01,1.724580192280281699e-01
9.160300000000000109e-01,1.724578921169056533e-01
9.161704000000000514e-01,1.724575173367359771e-01
9.163108000000000919e-01,1.724571427128033241e-01
9.164512000000001324e-01,1.724567682450427464e-01
9.165916000000001729e-01,1.724563939333890739e-01
9.167320000000002134e-01,1.724560197777771364e-01
9.168724000000002539e-01,1.724556457781419860e-01
9.170128000000002944e-01,1.724552719344185636e-01
9.171532000000003348e-01,1.724548982465419211e-01
9.172936000000003753e-01,1.724545247144469995e-01
9.174340000000004158e-01,1.724541513380688507e-01
9.175744000000004563e-01,1.724537781173426376e-01
9.177148000000004968e-01,1.724534050522035233e-01
9.178552000000005373e-01,1.724530321425865598e-01
9.179956000000005778e-01,1.724526593884267989e-01
9.180500000000000327e-01,1.724525149827993431e-01
9.181890000000000329e-01,1.724521342884598463e-01
9.183280000000000332e-01,1.724517537562975100e-01
9.184670000000000334e-01,1.724513733862428344e-01
9.186060000000000336e-01,1.724509931782273187e-01
9.187450000000000339e-01,1.724506131321813518e-01
9.188840000000000341e-01,1.724502332480362110e-01
9.190230000000000343e-01,1.724498535257230625e-01
9.191620000000000346e-01,1.724494739651726283e-01
9.193010000000000348e-01,1.724490945663161856e-01
9.194400000000000350e-01,1.724487153290850117e-01
9.195790000000000353e-01,1.724483362534099395e-01
9.197180000000000355e-01,1.724479573392224685e-01
9.198570000000000357e-01,1.724475785864534316e-01
9.199960000000000360e-01,1.724471999950342171e-01
9.200000000000000400e-01,1.724471891004507595e-01
9.201402000000000747e-01,1.724468200706311682e-01
9.202804000000001095e-01,1.724464511941162792e-01
9.204206000000001442e-01,1.724460824708423656e-01
9.205608000000001789e-01,1.724457139007457007e-01
9.207010000000002137e-01,1.724453454837627797e-01
9.208412000000002484e-01,1.724449772198298758e-01
9.209814000000002832e-01,1.724446091088834843e-01
9.211216000000003179e-01,1.724442411508601003e-01
9.212618000000003526e-01,1.724438733456959971e-01
9.214020000000003874e-01,1.724435056933277810e-01
9.215422000000004221e-01,1.724431381936920582e-01
9.216824000000004569e-01,1.724427708467252129e-01
9.218226000000004916e-01,1.724424036523639625e-01
9.219628000000005263e-01,1.724420366105449132e-01
9.220099999999999962e-01,1.724419130588313864e-01
9.221504000000000367e-01,1.724415488126178619e-01
9.222908000000000772e-01,1.724411847166527068e-01
9.224312000000001177e-01,1.724408207708738594e-01
9.225716000000001582e-01,1.724404569752194805e-01
9.227120000000001987e-01,1.724400933296275085e-01
9.228524000000002392e-01,1.724397298340361040e-01
9.229928000000002797e-01,1.724393664883834276e-01
9.231332000000003202e-01,1.724390032926076399e-01
9.232736000000003607e-01,1.724386402466467905e-01
9.234140000000004012e-01,1.724382773504391508e-01
9.235544000000004417e-01,1.724379146039229926e-01
9.236948000000004821e-01,1.724375520070365875e-01
9.238352000000005226e-01,1.724371895597182069e-01
9.239756000000005631e-01,1.724368272619060116e-01
9.240300000000000180e-01,1.724366869068476582e-01
9.241702000000000528e-01,1.724363247910342123e-01
9.243104000000000875e-01,1.724359628246008302e-01
9.244506000000001222e-01,1.724356010074857837e-01
9.245908000000001570e-01,1.724352393396275662e-01
9.247310000000001917e-01,1.724348778209644495e-01
9.248712000000002265e-01,1.724345164514351492e-01
9.250114000000002612e-01,1.724341552309779368e-01
9.251516000000002959e-01,1.724337941595314172e-01
9.252918000000003307e-01,1.724334332370339729e-01
9.254320000000003654e-01,1.724330724634243195e-01
9.255722000000004002e-01,1.724327118386410618e-01
9.257124000000004349e-01,1.724323513626225823e-01
9.258526000000004696e-01,1.724319910353078189e-01
9.259928000000005044e-01,1.724316308566351541e-01
9.260399999999999743e-01,1.724315096150397242e-01
9.261791999999999803e-01,1.724311443601860283e-01
9.263183999999999862e-01,1.724307792582151500e-01
9.264575999999999922e-01,1.724304143090630292e-01
9.265967999999999982e-01,1.724300495126656063e-01
9.267360000000000042e-01,1.724296848689590433e-01
9.268752000000000102e-01,1.724293203778795025e-01
9.270144000000000162e-01,1.724289560393630349e-01
9.271536000000000222e-01,1.724285918533458029e-01
9.272928000000000281e-01,1.724282278197638574e-01
9.274320000000000341e-01,1.724278639385535827e-01
9.275712000000000401e-01,1.724275002096510301e-01
9.277104000000000461e-01,1.724271366329925836e-01
9.278496000000000521e-01,1.724267732085144056e-01
9.279888000000000581e-01,1.724264099361528801e-01
9.280000000000000471e-01,1.724263807083268318e-01
9.281402000000000818e-01,1.724260253107944285e-01
9.282804000000001166e-01,1.724256700588600033e-01
9.284206000000001513e-01,1.724253149524639372e-01
9.285608000000001860e-01,1.724249599915466113e-01
9.287010000000002208e-01,1.724246051760484066e-01
9.288412000000002555e-01,1.724242505059098152e-01
9.289814000000002903e-01,1.724238959810712180e-01
9.291216000000003250e-01,1.724235416014731070e-01
9.292618000000003597e-01,1.724231873670559745e-01
9.294020000000003945e-01,1.724228332777603123e-01
9.295422000000004292e-01,1.724224793335267236e-01
9.296824000000004640e-01,1.724221255342957004e-01
9.298226000000004987e-01,1.724217718800079568e-01
9.299628000000005335e-01,1.724214183706039849e-01
9.300100000000000033e-01,1.724212993738712951e-01
9.301502000000000381e-01,1.724209472932229925e-01
9.302904000000000728e-01,1.724205953563096028e-01
9.304306000000001076e-01,1.724202435630723951e-01
9.305708000000001423e-01,1.724198919134528607e-01
9.307110000000001770e-01,1.724195404073921578e-01
9.308512000000002118e-01,1.724191890448318887e-01
9.309914000000002465e-01,1.724188378257132115e-01
9.311316000000002813e-01,1.724184867499778395e-01
9.312718000000003160e-01,1.724181358175669310e-01
9.314120000000003508e-01,1.724177850284221991e-01
9.315522000000003855e-01,1.724174343824852462e-01
9.316924000000004202e-01,1.724170838796973415e-01
9.318326000000004550e-01,1.724167335200003093e-01
9.319728000000004897e-01,1.724163833033355298e-01
9.320199999999999596e-01,1.724162654149329343e-01
9.321604000000000001e-01,1.724159177948670907e-01
9.323008000000000406e-01,1.724155703157398412e-01
9.324412000000000811e-01,1.724152229774941203e-01
9.325816000000001216e-01,1.724148757800726406e-01
9.327220000000001621e-01,1.724145287234184476e-01
9.328624000000002026e-01,1.724141818074744759e-01
9.330028000000002431e-01,1.724138350321835489e-01
9.331432000000002835e-01,1.724134883974888233e-01
9.332836000000003240e-01,1.724131419033331225e-01
9.334240000000003645e-01,1.724127955496596032e-01
9.335644000000004050e-01,1.724124493364111999e-01
9.337048000000004455e-01,1.724121032635310691e-01
9.338452000000004860e-01,1.724117573309622564e-01
9.339856000000005265e-01,1.724114115386478074e-01
9.340399999999999814e-01,1.724112775774934159e-01
9.341789999999999816e-01,1.724109243765200583e-01
9.343179999999999819e-01,1.724105713218986313e-01
9.344569999999999821e-01,1.724102184135680726e-01
9.345959999999999823e-01,1.724098656514680972e-01
9.347349999999999826e-01,1.724095130355379757e-01
9.348739999999999828e-01,1.724091605657174231e-01
9.350129999999999830e-01,1.724088082419454881e-01
9.351519999999999833e-01,1.724084560641617747e-01
9.352909999999999835e-01,1.724081040323058867e-01
9.354299999999999837e-01,1.724077521463175389e-01
9.355689999999999840e-01,1.724074004061358911e-01
9.357079999999999842e-01,1.724070488117006583e-01
9.358469999999999844e-01,1.724066973629515553e-01
9.359859999999999847e-01,1.724063460598284081e-01
9.359899999999999887e-01,1.724063359505066950e-01
9.361304000000000292e-01,1.724059947222120748e-01
9.362708000000000697e-01,1.724056536313118837e-01
9.364112000000001101e-01,1.724053126777509437e-01
9.365516000000001506e-01,1.724049718614737436e-01
9.366920000000001911e-01,1.724046311824252165e-01
9.368324000000002316e-01,1.724042906405499620e-01
9.369728000000002721e-01,1.724039502357929132e-01
9.371132000000003126e-01,1.724036099680986700e-01
9.372536000000003531e-01,1.724032698374121653e-01
9.373940000000003936e-01,1.724029298436781099e-01
9.375344000000004341e-01,1.724025899868415479e-01
9.376748000000004746e-01,1.724022502668471901e-01
9.378152000000005151e-01,1.724019106836400805e-01
9.379556000000005556e-01,1.724015712371649300e-01
9.380100000000000104e-01,1.724014397342686911e-01
9.381502000000000452e-01,1.724011004384460310e-01
9.382904000000000799e-01,1.724007612792554101e-01
9.384306000000001147e-01,1.724004222566418720e-01
9.385708000000001494e-01,1.724000833705503499e-01
9.387110000000001842e-01,1.723997446209258877e-01
9.388512000000002189e-01,1.723994060077135293e-01
9.389914000000002536e-01,1.723990675308584297e-01
9.391316000000002884e-01,1.723987291903055219e-01
9.392718000000003231e-01,1.723983909860000718e-01
9.394120000000003579e-01,1.723980529178871235e-01
9.395522000000003926e-01,1.723977149859118319e-01
9.396924000000004273e-01,1.723973771900194629e-01
9.398326000000004621e-01,1.723970395301550607e-01
9.399728000000004968e-01,1.723967020062640021e-01
9.400199999999999667e-01,1.723965883902348617e-01
9.401602000000000015e-01,1.723962521690014515e-01
9.403004000000000362e-01,1.723959160827120973e-01
9.404406000000000709e-01,1.723955801313126202e-01
9.405808000000001057e-01,1.723952443147489522e-01
9.407210000000001404e-01,1.723949086329668035e-01
9.408612000000001752e-01,1.723945730859122172e-01
9.410014000000002099e-01,1.723942376735311255e-01
9.411416000000002446e-01,1.723939023957694605e-01
9.412818000000002794e-01,1.723935672525730434e-01
9.414220000000003141e-01,1.723932322438881393e-01
9.415622000000003489e-01,1.723928973696605693e-01
9.417024000000003836e-01,1.723925626298363767e-01
9.418426000000004183e-01,1.723922280243617156e-01
9.419828000000004531e-01,1.723918935531826291e-01
9.420300000000000340e-01,1.723917809646953181e-01
9.421692000000000400e-01,1.723914417896795781e-01
9.423084000000000460e-01,1.723911027527820217e-01
9.424476000000000520e-01,1.723907638539462495e-01
9.425868000000000579e-01,1.723904250931160842e-01
9.427260000000000639e-01,1.723900864702355706e-01
9.428652000000000699e-01,1.723897479852481984e-01
9.430044000000000759e-01,1.723894096380979013e-01
9.431436000000000819e-01,1.723890714287287240e-01
9.432828000000000879e-01,1.723887333570842673e-01
9.434220000000000939e-01,1.723883954231086868e-01
9.435612000000000998e-01,1.723880576267459164e-01
9.437004000000001058e-01,1.723877199679397787e-01
9.438396000000001118e-01,1.723873824466343185e-01
9.439788000000001178e-01,1.723870450627735806e-01
9.439899999999999958e-01,1.723870179178355055e-01
9.441302000000000305e-01,1.723866877801003561e-01
9.442704000000000653e-01,1.723863577739737085e-01
9.444106000000001000e-01,1.723860278994030493e-01
9.445508000000001347e-01,1.723856981563359758e-01
9.446910000000001695e-01,1.723853685447201967e-01
9.448312000000002042e-01,1.723850390645030872e-01
9.449714000000002390e-01,1.723847097156323560e-01
9.451116000000002737e-01,1.723843804980557115e-01
